customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
91919,62,Male,Semi-Urban,72750,36641,126842,0.98,1,67,88,2,32247,48337,291812,44.0,decrease
69551,26,Male,Rural,35081,11183,111867,0.97,1,1,80,0,27700,61444,196414,49.0,increase
62136,35,Female,Urban,51702,24491,182113,0.64,1,44,23,1,35323,99433,439908,54.0,decrease
73886,61,Female,Urban,82921,42818,296988,0.32,1,35,42,0,24896,65867,454034,5.0,increase
85902,60,Male,Urban,44040,14328,119167,0.19,2,34,26,0,39614,38859,146923,51.0,decrease
77333,43,Female,Urban,56683,25809,137267,0.93,3,34,45,2,14250,20578,422598,34.0,stable
54016,43,Male,Urban,76101,25668,120465,0.58,2,78,42,0,34011,51008,237531,32.0,stable
31427,58,Female,Semi-Urban,61467,35138,119054,0.94,2,95,44,2,27196,44477,414088,59.0,increase
12257,58,Male,Urban,61556,34836,122009,0.94,1,24,29,0,13294,28144,268036,21.0,increase
77733,32,Female,Urban,43355,18065,164231,0.54,4,35,78,0,20170,38099,256259,50.0,increase
18222,27,Female,Urban,45306,24010,120658,0.46,2,38,51,1,17423,54002,371543,51.0,stable
35187,57,Female,Rural,28885,11700,142653,0.93,3,97,62,0,19815,48176,175995,35.0,decrease
89688,36,Male,Semi-Urban,67444,34893,265809,0.37,5,69,32,3,19303,52257,616549,39.0,decrease
30781,58,Female,Urban,49431,10163,212600,0.45,2,35,15,0,20852,39774,228590,55.0,increase
21004,60,Other,Urban,45456,15698,158583,0.84,3,61,66,2,18091,70242,311562,2.0,stable
67600,55,Female,Urban,60178,13155,162869,0.46,2,64,84,2,31858,18294,585382,50.0,increase
35515,60,Female,Semi-Urban,53376,29773,222471,0.31,3,44,56,1,29811,75517,498548,37.0,stable
90952,49,Female,Semi-Urban,33260,14607,137632,0.21,1,75,77,1,12438,61602,277926,9.0,increase
81688,59,Female,Urban,46839,24749,210032,0.37,0,55,90,3,26542,34496,180313,35.0,decrease
82708,37,Female,Semi-Urban,72558,7283,151373,0.43,3,69,28,1,28847,26237,468312,17.0,decrease
13185,46,Female,Urban,44072,15757,88702,0.28,0,61,52,1,10447,44890,292966,59.0,increase
64476,40,Male,Rural,44994,10840,222193,0.49,2,21,44,1,23805,53691,152514,3.0,stable
41212,45,Male,Urban,24046,12222,80554,0.48,1,55,72,1,23898,17315,104709,48.0,stable
84697,58,Female,Rural,51776,23251,213385,0.34,1,86,45,1,30628,49088,478867,3.0,stable
58533,59,Male,Semi-Urban,52795,16921,243246,0.57,5,34,17,2,10130,58781,230246,54.0,increase
93003,57,Female,Urban,67845,29708,334297,0.38,2,71,16,2,22684,34518,407415,57.0,increase
97125,39,Male,Semi-Urban,57185,22603,203312,0.95,3,17,30,4,21633,67531,416524,55.0,increase
47630,41,Female,Urban,48501,7951,232771,0.75,6,30,77,2,22033,64658,404715,14.0,stable
78606,52,Female,Semi-Urban,65281,32527,296786,0.12,1,67,83,0,22927,10481,298345,20.0,increase
84099,48,Female,Urban,53882,16962,230898,0.98,1,91,43,1,17342,67881,507889,2.0,increase
26585,59,Male,Rural,52212,5351,91614,0.7,2,12,63,2,13679,46547,275109,56.0,decrease
59240,61,Female,Rural,73712,16218,356725,0.57,0,61,74,2,30659,45917,229863,26.0,decrease
24772,32,Female,Semi-Urban,52882,10644,223848,0.2,1,50,66,2,17982,80835,214159,14.0,increase
89991,35,Male,Urban,49682,21238,222085,0.61,0,51,68,1,15057,51312,202032,23.0,increase
81835,48,Female,Urban,55556,19660,135566,0.63,3,14,26,1,9566,20300,273241,28.0,decrease
85724,41,Male,Semi-Urban,41021,19294,115251,0.2,2,59,70,1,21274,48972,124464,,increase
97091,36,Male,Urban,78949,27706,142903,0.44,1,32,11,3,25938,0,592470,32.0,increase
27938,43,Female,Semi-Urban,38255,11000,184925,0.99,1,58,21,0,9145,83659,235873,44.0,decrease
31983,46,Female,Urban,72613,17443,92246,0.47,1,83,55,3,18821,85876,319948,46.0,stable
22874,35,Female,Semi-Urban,60966,29951,217523,0.47,2,5,66,3,28129,52044,329836,33.0,stable
70896,57,Male,Urban,57207,10836,66783,0.82,4,62,79,6,30920,33939,323386,,decrease
56209,32,Male,Semi-Urban,54592,17846,200512,0.73,1,6,42,3,21593,50870,176988,2.0,increase
42822,24,Other,Rural,56365,33814,260727,0.6,2,3,75,3,23040,23807,500501,13.0,increase
30750,55,Male,Urban,70277,27743,169765,0.97,1,73,6,0,5888,75961,236850,30.0,decrease
52083,51,Male,Rural,47793,9159,105372,0.32,2,31,11,0,17615,88530,301807,7.0,decrease
37946,47,Other,Urban,73040,15424,149943,0.37,1,67,33,4,21071,80706,233930,36.0,increase
11552,52,Female,Urban,40111,18169,163519,0.2,2,45,32,0,10067,47124,340292,56.0,decrease
83331,53,Male,Urban,36203,8517,134023,0.28,1,10,67,1,29678,62811,166168,31.0,increase
15271,33,Female,Urban,76370,9341,372351,0.67,2,41,77,1,11810,12852,418710,39.0,increase
90201,57,Female,Semi-Urban,41609,21870,96255,0.19,2,97,84,1,27328,18286,303960,59.0,increase
75651,64,Female,Rural,43061,8904,180250,0.5,3,90,34,0,19400,59696,133898,24.0,increase
38994,22,Male,Urban,44789,16972,75103,0.21,0,45,14,2,27455,72695,373330,3.0,increase
37186,58,Male,Semi-Urban,62843,12843,234910,0.74,5,5,35,1,24085,18244,492943,43.0,increase
40267,57,Male,Semi-Urban,44056,6283,80568,0.25,2,72,62,3,18613,33115,190393,4.0,increase
49140,25,Male,Urban,55942,32627,165224,0.48,1,77,62,4,31110,24374,270604,19.0,increase
34935,38,Male,Urban,14886,2000,27240,0.75,0,69,85,1,35669,89161,56999,49.0,stable
41748,37,Female,Urban,27985,14487,107550,0.17,4,79,26,1,35915,83429,85383,25.0,decrease
13837,22,Male,Urban,39752,22592,196931,0.8,1,87,89,0,16451,15830,301253,10.0,stable
74875,62,Female,Urban,40904,14397,143620,0.7,1,2,45,3,26682,12656,317500,18.0,decrease
72694,55,Other,Rural,10000,2000,28593,0.51,1,10,7,1,19127,76986,92273,40.0,stable
19610,34,Male,Rural,44890,8112,182219,0.21,3,60,34,2,19236,86340,340121,39.0,decrease
38615,32,Female,Semi-Urban,47942,9019,211676,0.38,3,30,84,2,23023,87704,412149,6.0,increase
86644,53,Female,Rural,72361,12896,219583,0.86,6,40,1,0,21014,69403,282755,30.0,stable
32347,27,Male,Semi-Urban,46460,25038,60659,0.16,4,7,51,0,22641,47389,195152,8.0,decrease
44062,59,Female,Urban,19002,8648,85447,0.95,3,78,30,2,20356,40863,161264,16.0,stable
65122,29,Male,Rural,53665,13764,201477,0.12,3,80,83,1,29190,54767,436276,1.0,increase
58431,25,Male,Urban,57713,7857,232864,0.3,4,65,40,6,19109,18131,409442,31.0,stable
83086,24,Female,Urban,38568,19866,146382,0.28,1,99,15,2,15957,59015,123509,1.0,increase
38205,52,Male,Semi-Urban,78215,22808,273554,0.11,1,85,79,1,16739,70027,448685,2.0,increase
28459,25,Female,Urban,69695,37339,77081,0.93,1,72,66,2,18668,37665,253828,,stable
33750,64,Female,Semi-Urban,38891,9994,159181,0.44,0,15,6,1,23965,18827,149781,53.0,increase
37729,28,Male,Urban,74039,25250,330877,0.85,2,50,34,2,14104,38312,245933,41.0,increase
48585,33,Female,Semi-Urban,67373,12972,251978,0.94,2,85,85,2,8166,48580,460742,17.0,increase
93698,24,Female,Semi-Urban,41259,10892,47221,0.72,1,49,9,0,18003,26548,256760,43.0,decrease
55635,31,Female,Urban,52370,23407,132667,0.38,2,7,13,2,22800,94732,304655,31.0,increase
54854,35,Male,Urban,16336,6404,49946,0.28,3,15,51,1,18138,42698,147637,43.0,decrease
86226,38,Male,Urban,53822,26707,233159,0.29,0,84,46,2,21200,50996,238251,31.0,stable
39104,40,Male,Urban,55754,8179,141632,0.49,1,80,82,2,13655,23689,354894,,stable
92293,21,Male,Semi-Urban,69588,41401,323278,0.87,2,50,15,2,15977,74107,404386,6.0,increase
24770,21,Male,Urban,52306,24114,170248,0.7,3,3,41,1,25139,35999,187064,19.0,stable
85993,31,Female,Semi-Urban,49697,5766,111888,0.77,3,31,48,5,28668,9444,283348,39.0,stable
27957,49,Female,Semi-Urban,61418,15359,125664,1.0,2,20,21,5,20997,79874,379298,11.0,decrease
65178,49,Male,Semi-Urban,55178,11171,66967,0.54,1,75,35,2,25007,30951,425719,52.0,decrease
30828,44,Female,Urban,52476,15013,243022,0.47,1,43,61,1,26189,44286,160831,38.0,stable
27171,40,Female,Urban,54303,32275,171425,0.7,1,88,79,1,18771,64335,322730,21.0,increase
71465,50,Female,Semi-Urban,46162,7799,88063,0.52,4,75,52,3,29689,44479,212551,31.0,decrease
23146,58,Male,Semi-Urban,10000,5259,15865,0.83,2,36,87,0,31470,101706,63218,35.0,stable
56266,25,Female,Urban,55514,31189,57222,0.15,1,90,27,1,18897,60637,219793,31.0,stable
55939,30,Female,Semi-Urban,33802,10889,98739,0.85,5,94,21,2,2865,75002,132602,,stable
24202,26,Female,Semi-Urban,27617,9830,61341,0.52,7,90,73,4,19890,68566,131392,29.0,increase
47142,24,Female,Semi-Urban,50963,16045,116861,0.73,2,54,20,0,10656,75903,281290,52.0,increase
73828,24,Female,Urban,48684,15270,63938,0.26,2,74,57,2,23792,46532,393948,19.0,decrease
97367,27,Male,Rural,44828,26053,219149,0.7,2,96,26,1,21606,33959,336922,13.0,stable
69046,53,Other,Semi-Urban,68674,13778,247588,0.16,1,44,37,1,11334,48160,448583,22.0,decrease
19849,29,Male,Urban,88253,51927,217740,0.11,3,25,40,1,37816,12568,532082,45.0,decrease
69272,46,Female,Semi-Urban,27006,14064,64665,0.61,3,36,23,3,34493,59013,84523,6.0,increase
30439,61,Female,Semi-Urban,52859,23749,147604,0.69,0,7,79,4,17321,59645,166580,27.0,increase
92526,41,Male,Semi-Urban,52636,5576,167060,0.7,2,37,86,4,19730,24972,279531,49.0,stable
88872,42,Female,Semi-Urban,60603,26917,194098,0.69,2,93,1,2,25225,66010,183191,31.0,increase
45344,53,Male,Urban,58625,11630,180117,0.27,1,25,39,2,25785,50407,333644,36.0,increase
98489,53,Female,Urban,62361,6729,247190,0.49,2,81,77,1,10935,98301,403170,41.0,decrease
63276,25,Female,Semi-Urban,58993,34988,174837,0.78,4,99,54,1,25586,13074,365322,40.0,decrease
15051,41,Male,Urban,91917,51206,421190,0.91,1,34,38,2,31226,29307,767500,57.0,decrease
59474,47,Male,Rural,79020,24900,100981,0.4,5,6,19,2,24280,53049,402776,11.0,stable
85604,61,Male,Urban,20626,9558,70372,0.49,0,33,67,3,30870,72802,151927,2.0,increase
26967,21,Female,Urban,43278,24209,171547,0.12,1,55,52,1,16513,48808,267438,49.0,increase
31773,36,Female,Rural,30796,6755,40041,0.7,1,1,66,1,39787,55256,105523,30.0,stable
84383,55,Female,Urban,75176,42486,192778,0.33,1,26,39,3,18276,43106,378417,57.0,increase
80417,56,Male,Semi-Urban,55495,15357,203632,0.74,2,96,27,1,13965,62271,245883,45.0,increase
51182,64,Male,Urban,56654,26433,237936,0.94,2,17,8,0,21994,51159,417345,53.0,increase
73589,52,Other,Semi-Urban,55250,7126,247745,0.19,1,100,35,1,30721,0,285761,51.0,decrease
83235,49,Other,Semi-Urban,65805,19391,148668,0.67,0,15,16,1,15358,70057,654830,31.0,stable
34180,59,Female,Semi-Urban,23627,7932,76183,0.56,0,87,43,1,13988,16581,177645,42.0,increase
74372,43,Female,Rural,14925,2000,17026,0.8,1,44,27,2,16952,53223,123145,37.0,stable
61372,35,Female,Urban,63313,32073,130124,0.18,4,43,45,4,17456,57853,512614,10.0,increase
79086,46,Male,Urban,46153,9605,117053,1.0,1,4,17,0,22682,83977,385316,25.0,increase
32163,57,Male,Semi-Urban,46576,25398,101396,0.51,1,80,62,2,26522,99407,171100,54.0,increase
73089,45,Female,Semi-Urban,35392,17895,149239,0.33,0,95,43,2,19589,77451,194853,52.0,decrease
42934,22,Female,Rural,29194,14124,118379,0.5,1,7,37,2,13834,24204,237696,33.0,stable
65595,32,Male,Urban,63372,28153,83454,0.3,1,54,36,1,16420,57317,448180,10.0,stable
36592,39,Female,Semi-Urban,39930,12590,87868,0.7,2,37,90,1,22685,95086,235183,29.0,increase
33039,52,Female,Semi-Urban,40464,5081,159784,0.83,2,62,7,0,3908,28818,308718,43.0,decrease
74099,43,Female,Urban,37849,21714,55631,0.25,1,1,71,1,21260,0,249589,13.0,increase
99262,25,Female,Urban,22490,8248,40234,0.29,2,56,42,1,26672,46041,78303,8.0,increase
44018,45,Female,Urban,50365,24359,163185,0.15,5,28,61,0,6966,64318,184733,53.0,stable
63158,55,Female,Urban,53607,22460,158101,0.5,3,34,79,2,31586,40320,250406,15.0,stable
14558,49,Male,Urban,62747,32846,122817,0.19,1,12,49,0,5717,35218,567051,17.0,decrease
42174,58,Male,Urban,41234,19049,58401,1.0,4,86,84,3,27751,32233,165130,22.0,stable
52631,40,Male,Semi-Urban,20076,5656,23334,0.92,2,74,76,2,27606,60934,198977,23.0,stable
77687,56,Male,Urban,64048,34538,265865,0.59,1,90,71,1,28270,54662,276945,25.0,stable
25552,27,Male,Urban,47218,9467,111378,0.27,1,12,16,3,19962,44710,394227,0.0,increase
45065,42,Female,Rural,22750,6792,99027,0.22,4,35,61,2,11276,57693,150464,,increase
12614,38,Male,Semi-Urban,67900,22881,197882,0.65,0,55,6,0,6755,51895,483274,29.0,decrease
44647,41,Male,Urban,15928,9212,70881,0.63,3,54,15,2,19439,84404,105028,,decrease
67940,42,Male,Semi-Urban,48828,13591,158070,0.36,0,31,22,1,22525,50255,454406,12.0,increase
10620,59,Female,Urban,25221,8859,110286,0.9,2,3,70,2,12104,43045,165412,18.0,stable
33082,32,Female,Urban,49789,15519,63647,0.74,1,88,57,1,21987,26645,316340,4.0,increase
31891,31,Male,Urban,40025,19866,124908,0.24,1,44,61,1,25670,28958,332666,50.0,increase
72395,32,Female,Urban,41524,5096,135690,0.19,1,100,12,1,13089,22124,264466,8.0,decrease
60955,46,Male,Urban,35309,13067,165331,0.65,6,43,84,2,27272,44476,141819,25.0,decrease
42314,50,Female,Urban,50021,16853,200938,0.88,4,54,5,3,31193,78284,313284,29.0,stable
33500,35,Male,Urban,86803,28365,343118,0.45,3,47,40,2,23587,60179,594827,11.0,decrease
63685,28,Male,Semi-Urban,57001,20977,69643,0.98,0,18,82,1,10296,49030,473345,,increase
74783,63,Male,Semi-Urban,53449,27524,205959,0.11,3,37,84,0,22905,33330,185032,21.0,increase
60189,38,Male,Urban,55180,14957,101196,0.29,2,70,23,1,22305,29204,510370,39.0,stable
29567,30,Female,Semi-Urban,66653,22425,317716,0.74,1,38,66,1,16842,56779,618381,41.0,increase
35978,28,Male,Urban,58122,31650,204557,0.9,2,55,48,2,21852,25623,200611,,increase
86089,58,Female,Semi-Urban,56921,31744,284134,0.69,0,26,16,2,13207,25112,491917,47.0,increase
19630,55,Female,Rural,17990,9362,81394,0.31,3,86,54,2,19168,43244,159594,29.0,increase
22003,40,Male,Urban,50703,23133,217878,0.22,0,49,44,2,14131,34125,320039,51.0,stable
51444,32,Female,Urban,37078,21590,180527,0.89,4,99,90,1,25553,66358,266784,,stable
96184,23,Male,Urban,61452,32319,151321,0.33,4,21,82,2,17799,31038,215370,45.0,decrease
41607,40,Male,Semi-Urban,46919,25437,201085,0.91,3,60,10,2,13794,41166,417700,34.0,stable
34821,32,Male,Semi-Urban,66029,9544,101934,0.81,0,76,8,2,20225,48885,297377,53.0,increase
24601,44,Male,Urban,32975,4734,138706,0.92,2,17,74,2,28913,15791,201363,41.0,stable
55904,36,Female,Semi-Urban,66937,28199,257317,0.37,0,19,30,1,25719,20047,374587,50.0,increase
81657,30,Female,Urban,64906,35014,69866,0.39,2,97,42,1,13747,69948,635333,38.0,decrease
48557,39,Female,Rural,61075,11064,83930,0.34,1,74,60,1,18640,51960,407262,53.0,increase
62523,61,Male,Urban,55239,14927,104830,0.27,3,90,15,2,10887,69137,549312,,increase
91846,34,Male,Rural,66026,38432,217284,0.3,2,55,9,0,17212,74774,438638,,increase
60502,34,Female,Rural,54327,23161,69657,0.75,0,96,74,3,25081,42903,385949,52.0,stable
32098,42,Female,Rural,61482,25802,306194,0.67,2,48,8,2,31314,24574,298689,,increase
55902,24,Male,Urban,55228,22459,226875,0.61,1,32,63,0,8268,49740,383988,0.0,increase
99067,54,Female,Urban,45227,19877,151565,0.73,4,85,13,1,20192,40877,412787,,stable
49253,38,Female,Semi-Urban,75806,13334,209727,0.74,3,80,54,2,27570,62232,367598,59.0,increase
85516,54,Female,Semi-Urban,56615,25926,163248,0.61,1,27,45,3,40938,0,304741,14.0,stable
54280,38,Female,Semi-Urban,46289,6317,94106,0.62,1,35,14,1,32174,86066,363309,4.0,decrease
18951,60,Female,Urban,67403,14885,216914,0.82,0,37,86,3,18106,37793,643369,3.0,increase
18117,51,Female,Semi-Urban,74037,35504,255010,0.56,4,37,28,2,14031,52556,434300,44.0,increase
35979,62,Female,Urban,22534,8172,112325,0.31,1,17,40,0,25775,37240,171470,5.0,stable
84525,40,Female,Urban,54805,16181,118470,0.92,1,59,38,0,13970,81831,353354,5.0,decrease
26915,56,Other,Semi-Urban,42153,18031,124828,0.51,1,97,65,3,36410,0,162430,18.0,stable
69261,62,Male,Urban,86020,50463,378791,0.79,1,27,24,0,17593,64018,518426,44.0,increase
82964,30,Male,Semi-Urban,75132,11966,309932,0.11,4,50,4,6,22985,30392,423888,22.0,increase
80440,23,Female,Semi-Urban,32082,5267,44250,0.46,3,37,82,0,14578,29267,106717,,increase
45677,41,Female,Semi-Urban,52812,14135,84765,0.42,1,63,44,1,17348,30638,515146,6.0,increase
59830,56,Male,Semi-Urban,38798,20317,58777,0.25,6,55,21,1,23932,22038,157028,13.0,stable
62536,30,Female,Urban,10592,4544,22651,0.42,2,58,63,1,15569,50640,70517,,decrease
18922,27,Female,Urban,28349,13170,69035,0.95,1,0,38,0,17028,0,126046,24.0,stable
77561,42,Male,Urban,49805,24191,87556,0.97,6,50,41,2,22966,68050,354805,4.0,increase
23220,43,Female,Rural,38002,12073,114351,0.95,2,53,77,1,24705,21470,191465,,increase
55958,32,Male,Semi-Urban,54547,13570,95984,0.96,2,77,0,0,13683,62522,252018,53.0,increase
63380,59,Other,Urban,45061,20332,135523,0.83,0,38,35,1,31019,95336,372948,36.0,stable
12766,33,Male,Semi-Urban,53073,17820,124416,0.43,4,56,39,1,24999,27641,205424,30.0,increase
94018,60,Male,Urban,58934,34809,204655,0.55,2,56,75,2,11506,54790,394108,,increase
43159,33,Female,Urban,49958,12083,146182,0.67,1,90,13,1,28406,42367,203718,8.0,increase
20935,53,Male,Semi-Urban,68375,22342,285877,0.53,2,29,79,3,17164,68090,252778,24.0,stable
13784,51,Male,Urban,66546,10533,147417,0.48,3,72,34,2,24844,43802,456818,45.0,stable
98586,48,Female,Semi-Urban,44091,10602,94399,0.83,4,54,52,4,31494,4007,372398,39.0,decrease
30221,39,Male,Urban,85372,26805,349084,0.26,0,88,48,0,21687,48021,592526,21.0,decrease
39179,41,Female,Rural,41880,11001,67146,0.45,2,55,1,2,29853,54331,250896,19.0,increase
28069,52,Male,Urban,37141,9712,147472,0.65,2,87,42,3,22285,48450,334884,41.0,decrease
45682,46,Male,Urban,66608,39118,316608,0.74,3,70,20,2,25158,16626,305354,,stable
66268,33,Female,Rural,35683,14391,47445,0.15,2,95,44,0,26315,41402,115486,59.0,stable
87818,49,Male,Semi-Urban,52517,11388,211614,0.24,2,64,77,2,25045,25499,408763,4.0,increase
30110,27,Female,Rural,49212,5040,154419,0.33,2,56,11,2,16662,40772,205652,57.0,stable
41232,46,Male,Urban,58468,31951,100124,0.42,3,95,69,2,26020,33966,349146,,decrease
54273,26,Female,Urban,48370,19538,169401,0.46,4,6,67,2,7162,56602,389844,,increase
80487,52,Female,Urban,55587,13325,100877,0.23,0,29,37,4,8929,32329,553597,11.0,stable
65210,56,Male,Urban,20818,5112,81547,0.77,2,58,77,0,14086,52503,149468,20.0,stable
83191,43,Female,Urban,45530,10868,186660,0.22,0,23,37,1,14290,47939,387581,8.0,increase
39461,31,Male,Urban,59971,13095,150471,0.4,5,34,15,0,24126,66303,450783,28.0,increase
14610,41,Male,Urban,56843,10129,205437,0.41,2,85,78,3,22462,65613,175950,,stable
66973,39,Female,Urban,29178,4289,113116,0.43,2,69,17,2,22395,65231,269487,1.0,increase
93004,54,Female,Urban,45003,11053,144858,0.37,2,73,61,1,24318,21250,159987,44.0,increase
17583,64,Female,Rural,51706,27680,189870,0.18,2,6,89,0,25232,40517,256077,48.0,decrease
35583,55,Female,Urban,23557,3686,116152,0.41,1,52,36,1,25463,30581,234650,24.0,stable
27701,51,Female,Rural,59406,13777,190586,0.77,4,53,86,1,13920,52369,186212,3.0,decrease
16880,49,Male,Urban,47464,11686,176128,0.83,1,66,32,0,37308,80137,198140,,stable
99257,26,Female,Urban,43641,11130,206662,0.7,4,53,55,2,7132,67962,189164,39.0,stable
61845,56,Male,Rural,57449,12357,250254,0.96,4,62,45,0,4362,99334,450205,21.0,stable
82417,51,Male,Semi-Urban,25408,4513,65235,0.64,2,49,9,0,27451,78289,134806,52.0,stable
13722,52,Male,Semi-Urban,62293,13809,250033,0.27,1,95,74,1,32339,51334,401016,46.0,increase
30077,60,Female,Urban,55014,30171,170941,0.79,1,32,75,0,30316,46869,249696,37.0,increase
90868,40,Male,Semi-Urban,23210,8100,40850,0.11,2,97,90,2,16806,32285,141610,53.0,increase
23229,42,Female,Urban,48339,27165,104066,0.57,4,9,35,1,25016,16336,259017,40.0,increase
83338,23,Male,Urban,59148,25958,70341,0.86,2,32,21,2,21395,24913,218809,38.0,stable
71679,28,Female,Rural,35552,12543,84336,0.21,4,43,16,0,16945,71684,171575,6.0,increase
97637,39,Female,Urban,37348,11238,158887,0.66,0,74,10,1,13888,51978,326457,44.0,increase
21439,51,Female,Semi-Urban,41978,22507,194868,0.57,2,89,79,2,19633,26983,288145,,increase
45902,52,Male,Urban,22326,8135,99654,0.54,1,36,14,0,23132,51636,111310,11.0,stable
12598,35,Male,Urban,44301,11767,54470,0.67,3,54,14,1,20235,30039,374878,33.0,decrease
14052,59,Male,Semi-Urban,61480,6824,236859,0.49,4,21,2,0,14775,74349,500224,12.0,stable
22741,51,Male,Urban,57981,21500,116619,0.37,0,12,63,1,7709,47520,250975,6.0,stable
79360,23,Female,Urban,25521,10473,74208,0.8,1,88,87,3,30704,89998,239933,7.0,decrease
46288,52,Male,Urban,30878,12626,119475,0.49,0,4,55,2,27020,94379,307202,5.0,increase
11249,30,Male,Semi-Urban,82082,43032,121579,0.55,2,61,61,1,16662,42947,375532,37.0,stable
32970,48,Male,Urban,42234,15144,114688,0.33,4,15,44,2,18391,33850,179898,14.0,decrease
25565,47,Male,Rural,42222,20611,143029,0.34,3,43,70,3,14274,50249,280254,,increase
66995,60,Male,Rural,22639,10868,90001,0.74,1,41,34,4,27701,64770,202347,23.0,decrease
93994,63,Female,Rural,52567,7756,157998,0.37,1,17,14,1,27179,41623,476519,11.0,increase
61656,51,Other,Semi-Urban,52327,17052,144919,0.97,2,24,59,1,19142,23561,463771,50.0,decrease
72134,54,Female,Semi-Urban,47429,16242,70128,0.23,2,53,81,1,11726,30874,417107,41.0,decrease
55765,25,Male,Semi-Urban,60236,27924,206271,0.62,4,57,67,4,27695,76294,285784,48.0,increase
12014,31,Female,Semi-Urban,47402,12670,55514,0.81,2,74,10,1,12165,86856,267573,34.0,increase
80480,27,Female,Semi-Urban,45780,23089,63774,0.62,1,99,25,4,5159,48857,214788,12.0,increase
24012,28,Female,Rural,50185,20068,147741,0.17,2,59,52,1,13338,58363,155162,,stable
67498,37,Female,Rural,38718,5671,185947,0.63,1,67,51,1,11171,50033,117269,20.0,stable
78776,64,Female,Semi-Urban,73774,25895,95014,0.19,2,26,28,1,0,64201,430358,26.0,stable
71711,59,Male,Urban,57609,28946,199702,0.51,4,58,60,2,15059,24430,340923,,stable
52530,61,Male,Urban,71116,40071,97745,0.78,3,62,49,3,19733,38719,498432,41.0,increase
